ID	Name	Geolocatiion_latitude	Geolocatiion_longitude	Ownership	AddressNum	Street	City	State	Zipcode	YearMonumentalized	YearBuilt	Category	Type	Status	Gender	Ethnicity	Controversy	Vandalized	Comments	Source	ImageFileName	Copyright
60	Fisher Junior College	-71.074125	42.355251		118	Beacon Street	Back Bay	MA				Building										
69	Flour & Grain Exchange	-71.052561	42.358517		177	Milk Street	Boston	MA		4/26/94		Building										
97	Fowler Clark Farm	-71.088935	42.279966		487	Norfolk Street	Mattapan	MA		1/10/06		Building										
424	Frances Perkins Birthplace	-71.074607	42.337002										Women's Heritage Trail						"Frances Perkins (1880-1965) was a social worker, government official, and lifelong advocate for social justice and economic security. As U.S. Secretary of Labor 1933-45, she was the first woman to serve in a presidential cabinet, and the driving force behind Social Security and other programs that still provide financial security for all Americans. She was born here at #12 Worcester Square on April 10, 1880, from parents recently arrived from Newcastle, Maine. The family moved two years later to Worcester, Massachusetts where Frances was educated in the public schools. As a student at Mount Holyoke College, she witnessed the miserable working conditions of child textile laborers in Holyoke, Massachusetts and vowed to dedicate her career to remedying them. She later worked for women‚Äôs suffrage, as a social worker and factory investigator, and was NY State Labor Commissioner, where she successfully lobbied for groundbreaking legislation establishing worker protections. She served throughout the presidency of Franklin Delano Roosevelt, later as a U.S. Civil Service Commissioner, and taught at Cornell University for the last ten years of her life."			
425	Franklin Park	-71.086831	42.30305			"Bounded by Forest Hills Street, Seaver Street, Blue Hill Avenue, American Legion Highway, Morton Street, and Forest Hills Cemetery"	Roxbury	MA				Building								http://bit.ly/1oHAajg		
403	Franklin Place and Home of Judith Sargent Murray	-71.058032	42.3554394										Women's Heritage Trail						"The Tontine Crescent was a fashionable place to live in late eighteenth and early nineteenth-century Boston. The long row of elegant townhouses, designed by Boston architect Charles Bulfinch, was built in 1793 and named Franklin Place after Benjamin Franklin. With the opening of the Back Bay for settlement, they declined in fashion and were demolished in 1872 after the Great Fire. Franklin Street still retains the curve of the buildings. Among the notable women who lived there was Judith Sargent Murray (1751-1820), a native of Gloucester, who moved with her husband, John Murray, to No. 5 Franklin Place in 1794. Judith Sargent Murray was already a successful writer, publishing a regular column (The Gleaner) in the Massachusetts Magazine, a new literary monthly. Using a male persona, Judith expressed her opinions on female equality, education, federalism, and republicanism. She wrote that not only should a woman be educated to be the sensible and informed‚companion of men, but she should also be equipped to earn her own living. Murray saw the many new female academies as inaugurating a new era in female history. In 1798, she published her Gleaner‚ essays in a book she also called The Gleaner, selling it to a list of subscribers including John Adams and George Washington. The Gleaner became a minor classic, and Murray became the first woman in America to self-publish. She was also a poet, publishing in various Boston periodicals under the pen names Honora Martesia and Constantia. An avid letter writer, the copies of letters Murray wrote from 1765-1818 (ages 14-67) were discovered in 1984, and offer a new eyewitness account of early American history. Abby May (1829-88), also an advocate for women‚Äôs rights, lived at 5 Franklin Place with her family as a young woman. Among her many achievements, May succeeded in starting a separate Latin School for girls and served as one of the first women on the Boston School Committee."			
427	Franklin Square House	-71.0732226	42.3383598										Women's Heritage Trail						"A former well-known residence for working women and students, the Franklin Square House provided decent and safe housing for Boston women for more than forty years in the mid twentieth century. In addition to individual rooms, the building had a ballroom on the first floor edged with curtained cubicles with couches, where the women could entertain their guests. A cafeteria provided breakfast, dinner, and box lunches. The Blue Goose restaurant on the main floor was open to the public.<br>Constructed as the St. James Hotel in 1868, the largest in Boston and able to accommodate 500 guests, the building became the New England Conservatory of Music in 1882. In 1902 the Rev. George L. Perin, minister of the Shawmut Avenue Universalist Church, organized a corporation to purchase it as a self-supporting residence for women. In the early 1970s it was converted to elderly housing."			
228	Freedom House	-71.083705	42.310779	Unknown	5	Crawford St	Dorchester	MA	2121		1949	Building		Relocated					"In 1949, social workers Otto P. and Muriel S. Snowden founded Freedom House at 151 Humboldt Street in Roxbury. The goal was to create an interracial, interfaith center to fight for neighborhood improvement, better schools, and racial cooperation. In 1952, Freedom House moved to 14 Crawford Street in Grove Hall, although a devastating fire forced it to its “new” facility at 5 Crawford Street in 1961. Since then, Freedom House has been the site of countless political and civil rights struggles, including the fight for “racially balanced” public schools in the 1960s and 1970s."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
305	Garden of Peace	-71.06177	42.360135		64-98	Somerset St	Boston	MA	2108		2004	Public Space		Original Location								
22	General Casimir Pulaski	-71.058331	42.326857	Dorchester Historical Society	82	Boston St	Dorchester	MA	2125			Statue	Community	Original Location						http://www.dorchesterhistoricalsociety.org/2012/index.php?option=com_content&view=article&id=17&Itemid=143		
37	George Middleton / Louis Glapion House	-71.065214	42.358952		5	Pinckney St	Boston	MA	2114			Building										
24	George Milliken House	-71.068123	42.315844	Roman Catholic Archbishop of Boston	44	Virginia Street	Dorchester MA		2125	1/23/07	1881	Building	Community	Original Location						https://www.cityofboston.gov/images_documents/George%20Milliken%20House%20Study%20Report_tcm3-17377.pdf		
78	Gibson House	-71.074134	42.354924		137	Beacon Street	Back Bay	MA		7/28/92		Building								http://bit.ly/1ipZvqk		
87	Great House Archaeological Site	-71.061449	42.37188			City Square	Charlestown	MA				Building								http://bit.ly/1jol0tL		
88	"Gridley J.F. Bryant Buildings, Boston City Hospital"	-71.070356	42.338773			Harrison Avenue	South End	MA				Building										
242	Haitian-American Public Health Initiatives	-71.094014	42.269188	Unknown	1601-1603	Blue Hill Avenue	Mattapan	MA	2126		1989	Building		Original Location					"In 1989, a group of Haitian-American health care professionals created the Haitian American Public Health Initiative to address the needs of Boston’s Haitian community. Although foreign born people of African descent have always been a significant part of greater Boston’s black community - since 1900, at least 10% of all black people in the city have been born outside of the United States - Haitian migration to the region during the 1970s and 1980s provided Boston with the third largest Haitian-American population in the country. Designed to meet the language, cultural, and public health needs of Haitian Americans across greater Boston, HAPHI has been a pioneer in culturally appropriate healthcare, education, and advocacy that meets the needs of the community."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
